size,dsetmatrix,cudaMemcpy,chunktime,chunk_nosync,chunktimestream,chunkstreams_ nosync,chunkno,chunksize,streams,totchunks,Single Stream Chunking nosync,Stream Chunking,Stream Chunking nosync,Stream Chunk size
2304,7.088867,6.774902,6.783936,6.7729490000000006,6.847167999999999,6.792969,1,10616832,4,4,0.9997117301475358,1.0106667225592338,1.0026667544416141,10616832.0
2304,7.0390619999999995,6.776122999999999,6.7780759999999995,6.77417,6.85498,6.806152,1,10616832,4,4,0.9997117820913228,1.0116374806065358,1.0044315901585612,10616832.0
2304,7.026367,6.775879,6.781006,6.774902,6.836914,6.810791,1,10616832,4,4,0.999855812065121,1.0090076874159057,1.0051523942502516,10616832.0
2368,7.433838000000001,7.1489259999999994,7.158203,7.1472169999999995,7.223633,7.170897999999999,1,11214848,4,4,0.9997609431122941,1.010450101176037,1.0030734686580893,11214848.0
2368,7.437011999999999,7.151122999999999,7.16626,7.168945,7.2277830000000005,7.175781,1,11214848,4,4,1.002492195980967,1.01071999460784,1.0034481297552846,11214848.0
2368,7.436035,7.1479490000000006,7.163086,7.1479490000000006,7.2277830000000005,7.1999509999999995,1,11214848,4,4,1.0,1.0111687982105078,1.007275093876579,11214848.0
2368,7.625,7.161133,7.157959,7.158936,7.217041,7.187011999999999,1,11214848,4,4,0.9996932049718947,1.0078071444839805,1.0036138136241848,11214848.0
2368,7.472167999999999,7.1479490000000006,7.1628419999999995,7.160156,7.219971000000001,7.169922,1,11214848,4,4,1.0017077626043498,1.0100758972958537,1.0030740286479378,11214848.0
2432,7.795166,7.545897999999999,7.559814,7.544189,7.612061,7.552734,1,11829248,4,4,0.9997735193346108,1.0087680750521675,1.0009059226615573,11829248.0
2432,7.866942999999999,7.540771,7.552979,7.543213000000001,7.615234,7.551758,1,11829248,4,4,1.0003238395649463,1.0098747197070432,1.0014570128173896,11829248.0
2432,7.807861,7.538086,7.553955,7.558838000000001,7.618896,7.556885,1,11829248,4,4,1.0027529534685595,1.0107202279199257,1.0024938691333583,11829248.0
2432,7.795897999999999,7.547852000000001,7.561035,7.549072,7.611816,7.565917999999999,1,11829248,4,4,1.000161635389777,1.0084744639931995,1.0023935286489452,11829248.0
2432,7.827881,7.545897999999999,7.5559080000000005,7.544922,7.621094,7.57373,1,11829248,4,4,0.9998706582039673,1.0099651492771307,1.0036883615442458,11829248.0
2496,8.212158,7.947266,7.957031,7.947266,8.02002,7.986816,1,12460032,4,4,1.0,1.0091545948002747,1.0049765542011555,12460032.0
2496,8.197998,7.942139,7.954834,7.954834,8.015137,7.951903999999999,1,12460032,4,4,1.0015984358873598,1.009191226695982,1.001229517640021,12460032.0
2496,8.210205,7.946045,7.955078,7.942871,8.025146000000001,7.97583,1,12460032,4,4,0.9996005559998717,1.009954763659154,1.0037484056533785,12460032.0
2496,8.228027,7.955078,7.955811,7.950195,8.01709,7.968994,1,12460032,4,4,0.9993861782373472,1.007795272403363,1.0017493228853318,12460032.0
2496,8.223877,7.947997999999999,7.956055,7.942871,8.015869,7.98999,1,12460032,4,4,0.9993549318960575,1.0085393831251594,1.0052833430506651,12460032.0
2560,8.627930000000001,8.358887,8.378906,8.357178,8.429932,8.365723,1,13107200,4,4,0.999795546943032,1.008499337292154,1.000817812227872,13107200.0
2560,8.619873,8.359863,8.359131,8.358887,8.437988,8.385254,1,13107200,4,4,0.9998832516752965,1.0093452488396042,1.0030372507300658,13107200.0
2560,8.614014,8.352051,8.361816000000001,8.36084,8.444824,8.390869,1,13107200,4,4,1.0010523163711524,1.0111078105246245,1.0046477206616675,13107200.0
2560,8.612793,8.352051,8.365967,8.351074,8.437744,8.406738,1,13107200,4,4,0.9998830227449522,1.0102601145515038,1.006547733005941,13107200.0
2560,8.822021000000001,8.359131,8.360352,8.356200999999999,8.440918,8.383057,1,13107200,4,4,0.9996494850959985,1.0097841510080414,1.0028622592468046,13107200.0
2624,9.138183999999999,8.775146000000001,8.795898,8.78125,8.859131,8.810058999999999,1,13770752,4,4,1.0006956009620807,1.0095707809305963,1.0039786232616525,13770752.0
2624,9.043944999999999,8.774902,8.784912,8.782959,8.869141,8.823242,1,13770752,4,4,1.0009181868925714,1.0107396071203987,1.005508893432656,13770752.0
2624,9.061035,8.772949,8.795166,8.771973,8.846924000000001,8.807129,1,13770752,4,4,0.9998887489258171,1.0084321702998615,1.003896067331521,13770752.0
2624,9.112305000000001,8.782227,8.790039,8.784180000000001,8.862061,8.792969,1,13770752,4,4,1.000222380951893,1.0090904049735905,1.0012231521685786,13770752.0
2624,9.044922,8.776123,8.782715,8.783936,8.855713,8.805908,1,13770752,4,4,1.000890256437837,1.0090689248544031,1.003393867656595,13770752.0
2688,9.473145,9.207031,9.223877,9.208984,9.291260000000001,9.251221000000001,1,14450688,4,4,1.0002121204979106,1.0091483345716985,1.004799592832912,14450688.0
2688,9.470947,9.206055000000001,9.216797,9.218017999999999,9.291260000000001,9.226074,1,14450688,4,4,1.0012994708373997,1.009255321633425,1.0021745470779828,14450688.0
2688,9.547852,9.208008,9.227051,9.211182,9.285889,9.229736,1,14450688,4,4,1.0003446999611645,1.0084579639809175,1.0023596851783796,14450688.0
2688,9.493164,9.214111,9.216064,9.217041,9.291016,9.239014,1,14450688,4,4,1.0003179905256188,1.0083464373285713,1.0027027024093804,14450688.0
2688,9.541016,9.208984,9.219971000000001,9.210205,9.288086,9.251709,1,14450688,4,4,1.0001325879163219,1.0085896554929406,1.0046394911751395,14450688.0
2752,9.964844,9.648193,9.662353999999999,9.648193,9.735596000000001,9.670166,1,15147008,4,4,1.0,1.009059002032816,1.0022774212746366,15147008.0
2752,9.920166,9.648926,9.664062,9.663086,9.744141,9.666992,1,15147008,4,4,1.0014675208411796,1.0098679376336808,1.001872332734234,15147008.0
2752,9.944824,9.656982000000001,9.660889,9.658691000000001,9.746094,9.687012,1,15147008,4,4,1.0001769704033827,1.0092277276689547,1.0031096671817343,15147008.0
2752,9.985107000000001,9.650146000000001,9.666992,9.654053,9.741943,9.677246,1,15147008,4,4,1.0004048643409125,1.009512498567379,1.0028082476679627,15147008.0
2752,9.932861,9.650146000000001,9.66333,9.655028999999999,9.73584,9.670166,1,15147008,4,4,1.000506002707109,1.0088800729025238,1.0020745800115354,15147008.0
2816,10.366943,10.103027,10.124023,10.10791,10.179932,10.128174000000001,1,15859712,4,4,1.000483320493947,1.0076120750741338,1.0024890560027209,15859712.0
2816,10.363037,10.10498,10.119873,10.101074,10.189941000000001,10.147949,1,15859712,4,4,0.9996134579187689,1.0084078345528642,1.0042522597768626,15859712.0
2816,10.430908,10.104736,10.11792,10.112061,10.192871,10.148926,1,15859712,4,4,1.0007249076076803,1.0087221477137056,1.004373196885104,15859712.0
2816,10.382812,10.103027,10.124023,10.106933999999999,10.191895,10.150146000000001,1,15859712,4,4,1.0003867157832993,1.0087961756412211,1.004663849755128,15859712.0
2816,10.446045,10.10498,10.124023,10.101074,10.198975,10.135010000000001,1,15859712,4,4,0.9996134579187689,1.0093018491872325,1.0029718020223692,15859712.0
2880,10.835693,10.567871,10.575928,10.568848,10.664062,10.615234,1,16588800,4,4,1.0000924500308528,1.0091022117889212,1.0044817920279305,16588800.0
2880,10.888916,10.567139,10.576903999999999,10.568114999999999,10.663086,10.583984,1,16588800,4,4,1.0000923618019977,1.0090797518609342,1.0015940927814047,16588800.0
2880,10.841064,10.580078,10.574950999999999,10.601074,10.668944999999999,10.601807,1,16588800,4,4,1.001984484424406,1.008399465485982,1.0020537655771535,16588800.0
2880,10.875,10.572998,10.579834,10.566162,10.666260000000001,10.587891,1,16588800,4,4,0.9993534473382101,1.0088207715541042,1.0014085881790578,16588800.0
2880,10.849121,10.566895,10.576903999999999,10.572754,10.655273,10.584717,1,16588800,4,4,1.0005544675138722,1.0083636678513412,1.0016865881604766,16588800.0
2944,11.304932,11.048096000000001,11.050049000000001,11.047119,11.150146000000001,11.066162,1,17334272,4,4,0.9999115684729748,1.009236885704107,1.001635213886628,17334272.0
2944,11.364014,11.048096000000001,11.052246,11.045898,11.133057,11.111084,1,17334272,4,4,0.9998010516925268,1.0076901033445038,1.005701253863109,17334272.0
2944,11.333008,11.043700999999999,11.054932,11.045166,11.134277,11.069824,1,17334272,4,4,1.0001326548047618,1.008201598359101,1.002365420795076,17334272.0
2944,11.541992,11.047852,11.056885000000001,11.052002,11.140625,11.075928,1,17334272,4,4,1.0003756386309302,1.0083973789656124,1.0025413084824089,17334272.0
2944,11.321045,11.042969,11.055908,11.038086,11.127930000000001,11.074950999999999,1,17334272,4,4,0.9995578181918288,1.007693673685039,1.002896141427183,17334272.0
3008,11.796875,11.526123,11.541016,11.529053,11.651855,11.545898,1,18096128,4,4,1.0002542051650845,1.0109084381625981,1.0017156679657158,18096128.0
3008,11.807129,11.543213,11.555176,11.545166,11.615967,11.544922,1,18096128,4,4,1.0001691903285506,1.006302751235726,1.000148052366356,18096128.0
3008,11.85791,11.532959,11.541016,11.537109,11.625,11.569092,1,18096128,4,4,1.000359838268739,1.0079806925525356,1.0031330207624947,18096128.0
3008,11.864014,11.533203,11.541992,11.536133,11.612061,11.587158,1,18096128,4,4,1.0002540491136764,1.006837476111363,1.0046782320574779,18096128.0
3008,11.85791,11.564941000000001,11.543944999999999,11.534912,11.626953,11.546142999999999,1,18096128,4,4,0.9974034454650481,1.0053620679949857,0.9983745701772277,18096128.0
3072,12.318114999999999,12.0271,12.034912,12.031982000000001,12.108153999999999,12.044922,1,18874368,4,4,1.0004059166382586,1.0067392804582982,1.0014818202226636,18874368.0
3072,12.298096000000001,12.021973,12.029297,12.02002,12.102783,12.033936,1,18874368,4,4,0.999837547464131,1.0067218583838111,1.0009950945655925,18874368.0
3072,12.342041,12.043944999999999,12.039307,12.028075999999999,12.111816000000001,12.054932,1,18874368,4,4,0.9986824084633399,1.0056352798024237,1.0009122426248211,18874368.0
3072,12.275879,12.019775,12.024902,12.025146000000001,12.166016,12.073975,1,18874368,4,4,1.0004468469667696,1.0121667002918109,1.0045092358218022,18874368.0
3072,12.381103999999999,12.055908,12.080078,12.069092,12.161133,12.094971000000001,1,18874368,4,4,1.0010935717160416,1.0087280858480339,1.003240154121946,18874368.0
3136,12.856933999999999,12.545166,12.555176,12.553955,12.648682,12.595947,1,19668992,4,4,1.0007005885773055,1.0082514651460173,1.0040478539702067,19668992.0
3136,12.804932,12.545166,12.545898,12.556152,12.656006,12.61084,1,19668992,4,4,1.0008757157936372,1.0088352756751087,1.0052350044630736,19668992.0
3136,12.783936,12.545166,12.560303,12.555664,12.638916,12.571777,1,19668992,4,4,1.0008368163482253,1.0074729979659098,1.0021212154546222,19668992.0
3136,12.815918,12.546875,12.545898,12.556885000000001,12.667969,12.591797,1,19668992,4,4,1.0007978082191782,1.0096513275217933,1.0035803337484432,19668992.0
3136,12.794189,12.548096000000001,12.555908,12.55127,12.726074,12.569824,1,19668992,4,4,1.0002529467418801,1.0141836657928023,1.0017315774440998,19668992.0
3200,13.302001999999998,13.052978999999999,13.066162,13.061035,13.180907999999999,13.130126999999998,1,20480000,4,4,1.0006171771210237,1.009800751230811,1.005910374941996,20480000.0
3200,13.307129000000002,13.061035,13.082764,13.072021000000001,13.190918,13.0979,1,20480000,4,4,1.0008411278279248,1.009944311457706,1.0028225175110548,20480000.0
3200,13.301025,13.061035,13.076172,13.065918,13.179932,13.119873000000002,1,20480000,4,4,1.0003738601113923,1.0091031836297812,1.0045048497305153,20480000.0
3200,13.300049,13.061035,13.074219,13.074950999999999,13.175049,13.094971000000001,1,20480000,4,4,1.0010654592074824,1.0087293235183887,1.002598262695108,20480000.0
3200,13.318114999999999,13.053955,13.102051,13.069092,13.190918,13.096191000000001,1,20480000,4,4,1.0011595719458202,1.0104920692617678,1.0032354945302018,20480000.0
3264,13.859131,13.587891,13.601807,13.578857000000001,13.709717000000001,13.613037,1,21307392,4,4,0.9993351433272463,1.0089657769553788,1.0018506183189135,21307392.0
3264,13.909912,13.581055,13.601073999999999,13.593994,13.707275,13.632079999999998,1,21307392,4,4,1.0009527242176695,1.009293828793124,1.0037570718916902,21307392.0
3264,13.842041,13.59082,13.602051000000001,13.592773000000001,13.710938,13.637939000000001,1,21307392,4,4,1.000143699938635,1.0088381716482155,1.0034669725594187,21307392.0
3264,13.843017999999999,13.581055,13.601807,13.591064000000001,13.703857000000001,13.618896,1,21307392,4,4,1.0007369825098273,1.0090421546779689,1.0027863078383823,21307392.0
3264,13.835938,13.586914000000002,13.60791,13.599120999999998,13.730957,13.629395,1,21307392,4,4,1.0008984380117514,1.0106015979787608,1.003126611385043,21307392.0
3328,14.397948999999999,14.121094,14.117920000000002,14.130126999999998,14.23877,14.146973000000001,1,22151168,4,4,1.0006396813164757,1.0083333486768093,1.0018326483769602,22151168.0
3328,14.435791,14.105225,14.13623,14.135985999999999,14.261963,14.161864999999999,1,22151168,4,4,1.0021808230637936,1.0111120524486492,1.004015533250976,22151168.0
3328,14.406738,14.137939000000001,14.132079999999998,14.124023000000001,14.240967000000001,14.170898000000001,1,22151168,4,4,0.9990156981155457,1.007287342235668,1.0023312450280057,22151168.0
3328,14.399901999999999,14.147948999999999,14.141113,14.126953,14.253906,14.184814000000001,1,22151168,4,4,0.9985159686396948,1.0074892127473742,1.0026056780385626,22151168.0
3328,14.397948999999999,14.11084,14.144043,14.12793,14.258301000000001,14.171875,1,22151168,4,4,1.0012111256310752,1.010450192901344,1.004325398062766,22151168.0
3392,14.927734,14.674805,14.708984,14.677001999999998,14.808105,14.718017999999999,1,23011328,4,4,1.0001497123811867,1.0090835960000832,1.0029447069313697,23011328.0
3392,14.912842000000001,14.657959,14.671142999999999,14.675049,14.783935999999999,14.698975,1,23011328,4,4,1.0011659194844247,1.0085944434692442,1.0027982067626195,23011328.0
3392,14.945068,14.671142999999999,14.678954999999998,14.670898000000001,14.802001999999998,14.709960999999998,1,23011328,4,4,0.9999833005512933,1.0089194822789198,1.0026458742853233,23011328.0
3392,14.934082,14.665039000000002,14.687012,14.684082,14.78418,14.704101999999999,1,23011328,4,4,1.0012985304710065,1.0081241515961872,1.002663681971797,23011328.0
3392,14.926025,14.672119,14.687012,14.676025,14.794189000000001,14.731689000000001,1,23011328,4,4,1.000266219214825,1.0083198616368911,1.004060081573766,23011328.0
3456,15.484863,15.230225,15.241943,15.235107000000001,15.361084,15.267822,1,23887872,4,4,1.0003205468074174,1.0085920595395013,1.0024685781070208,23887872.0
3456,15.5,15.211914000000002,15.220703,15.223145,15.326904,15.243896,1,23887872,4,4,1.0007383028854882,1.0075592065534948,1.0021024310287316,23887872.0
3456,15.485107000000001,15.218017999999999,15.224854,15.246094,15.324951,15.231201,1,23887872,4,4,1.0018449183067073,1.0070267363332073,1.000866275752861,23887872.0
3456,15.474120999999998,15.210938,15.219971,15.213867,15.315185999999999,15.243896,1,23887872,4,4,1.0001925588020937,1.0068534892456993,1.0021667302831685,23887872.0
3456,15.469971,15.209960999999998,15.224854,15.230957,15.326904,15.241943,1,23887872,4,4,1.0013804111660773,1.0076885798720985,1.0021027009865444,23887872.0
3520,16.034912,15.779053,15.788085999999998,15.782959,15.889892999999999,15.802979,1,24780800,4,4,1.0002475433728502,1.0070245026745268,1.001516314065236,24780800.0
3520,16.102051,15.784912,15.792969,15.784912,15.893066000000001,15.795898000000001,1,24780800,4,4,1.0,1.0068517328446305,1.000695981073572,24780800.0
3520,16.042969,15.786133,15.788085999999998,15.789062,15.88623,15.823242,1,24780800,4,4,1.000185542589816,1.0063408182358529,1.0023507340271365,24780800.0
3520,16.065185999999997,15.780029,15.792235999999999,15.7771,15.897948999999999,15.795898000000001,1,24780800,4,4,0.9998143856389617,1.0074727365836906,1.001005638202566,24780800.0
3520,16.060791000000002,15.779053,15.793945,15.782226999999999,15.890869,15.790039000000002,1,24780800,4,4,1.0002011527561254,1.0070863568301596,1.0006962395018257,24780800.0
3584,16.626708999999998,16.363770000000002,16.371094,16.354979999999998,16.464844,16.37793,1,25690112,4,4,0.9994628377201583,1.0061766940014432,1.000865326266502,25690112.0
3584,16.710938,16.364014,16.370117,16.36084,16.475098000000003,16.39209,1,25690112,4,4,0.9998060378095496,1.006788310007557,1.0017157159606438,25690112.0
3584,16.630859,16.364746,16.372803,16.362305,16.476074,16.389893,1,25690112,4,4,0.999850837892626,1.0068029164644536,1.0015366569086988,25690112.0
3584,16.628906,16.37085,16.372803,16.395020000000002,16.46582,16.383301,1,25690112,4,4,1.0014764047071472,1.005801164875373,1.0007605591646127,25690112.0
3584,16.768066,16.361816,16.371094,16.369141,16.484863,16.403076000000002,1,25690112,4,4,1.0004476886917686,1.0075203754888822,1.0025217249723382,25690112.0
3648,17.240967,16.96582,17.0,16.974121,17.092041000000002,17.008057,1,26615808,4,4,1.000489277853944,1.0074397229252698,1.002489534841228,26615808.0
3648,17.305908,16.964844,16.978026999999997,16.978026999999997,17.075195,16.990967,1,26615808,4,4,1.0007770775846803,1.0065046869868064,1.0015398314302213,26615808.0
3648,17.021973000000003,16.968018,16.986083999999998,17.067871,17.092041000000002,17.015137,1,26615808,4,4,1.005884776878478,1.0073092213834285,1.0027769301046239,26615808.0
3648,17.230225,16.966309,16.979004,16.975098000000003,17.086914,17.01709,1,26615808,4,4,1.000518026637379,1.0071084995563857,1.0029930493426709,26615808.0
3648,17.488770000000002,16.96582,16.976807,16.973145000000002,17.094970999999997,16.999023,1,26615808,4,4,1.0004317504252669,1.0076124230953762,1.0019570524737385,26615808.0
3712,17.615967,17.567871,17.577881,17.582031,17.708251999999998,17.614014,1,27557888,4,4,1.0008060168474597,1.0079907804423198,1.0026265561717753,27557888.0
3712,17.836914,17.570068,17.571776999999997,17.569092,17.734131,17.605957,1,27557888,4,4,0.999944450983343,1.0093376417211364,1.0020426215766496,27557888.0
3712,17.912109,17.566162,17.576904000000003,17.567871,17.694824,17.62793,1,27557888,4,4,1.0000972893225055,1.0073244229445226,1.003516305952319,27557888.0
3712,17.819092,17.564941,17.576904000000003,17.563965,17.699951000000002,17.609863,1,27557888,4,4,0.9999444347692371,1.0076863338168913,1.0025574808364002,27557888.0
3712,17.900146,17.577393,17.576904000000003,17.586182,17.710938,17.610107,1,27557888,4,4,1.0005000172664968,1.0075975430486193,1.0018611406139692,27557888.0
3776,18.450928,18.187012,18.187012,18.183838,18.300048999999998,18.229736,1,28516352,4,4,0.9998254798534252,1.006215259548957,1.0023491489421132,28516352.0
3776,18.431885,18.173828,18.191162,18.178223000000003,18.33374,18.218994,1,28516352,4,4,1.0002418312751724,1.0087990268203264,1.0024852221557286,28516352.0
3776,18.437988,18.197021,18.187988,18.194092,18.297119,18.226807,1,28516352,4,4,0.9998390395878535,1.0055007904865307,1.0016368613302145,28516352.0
3776,18.423095999999997,18.173095999999997,18.200928,18.177979,18.297119,18.335938,1,28516352,4,4,1.000268693897837,1.0068245388677857,1.0089606085831495,28516352.0
3776,18.458984,18.197998000000002,18.187988,18.181151999999997,18.316162,18.217285,1,28516352,4,4,0.9990742937767108,1.0064932417291175,1.0010598418573295,28516352.0
3840,19.054932,18.821045,18.802001999999998,18.795898,18.937256,18.836182,1,29491200,4,4,0.9986638892792615,1.0061745243157327,1.0008042592746578,29491200.0
